prod,country,longitude,latitude,Harvested_,Crop_Value,Yield,Area1
1435.90002441,CIV,-6.6256935,7.0419985,2932.0,1492226.375,489.7999877929688,2932.0
1435.09997559,CIV,-6.7923595,6.2920015,2986.60009765625,1491395.0,480.5,2986.60009765625
1435.09997559,CIV,-3.4590395,5.2920055,2804.0,1491395.0,511.8999938964844,2804.0
1435.0,CIV,-6.5423605,7.1253315,2454.0,1491291.25,584.7000122070312,2454.0
1434.0,CIV,-5.3756985,6.3753345,1966.8000488281248,1490251.875,729.0999755859374,1966.8000488281248
1433.69995117,CIV,-6.7090265,6.8753325,2796.0,1489940.125,512.7999877929688,2796.0
1433.69995117,CIV,-6.7923595,6.8753325,2796.0,1489940.125,512.7999877929688,2796.0
1432.19995117,CIV,-4.7923675,5.8753365,2665.0,1488381.2500000002,537.4000244140625,2665.0
1430.80004883,CIV,-3.5423725,5.3753385,2804.0,1486926.375,510.2999877929688,2804.0
1427.80004883,CIV,-3.7923715,6.1253355,2937.0,1483808.75,486.2000122070313,2937.0
1427.19995117,CIV,-5.7923635,6.0420025,3006.0,1483185.125,474.7999877929688,3006.0
1426.69995117,CIV,-6.7090265,6.7919995,2797.0,1482665.625,510.1000061035156,2797.0
1426.69995117,CIV,-7.6256895,7.2086645,2702.199951171875,1482665.625,528.0,2702.199951171875
1426.40002441,CIV,-3.5423725,5.2920055,2804.0,1482353.75,508.7999877929688,2804.0
1426.30004883,CIV,-7.5423565,7.3753305,2929.0,1482249.875,487.0,2929.0
1421.40002441,CIV,-6.2923615,6.3753345,2867.0,1477157.625,495.7999877929688,2867.0
1418.80004883,CIV,-5.1256995,5.7086705,2469.89990234375,1474455.625,574.4000244140625,2469.89990234375
1417.90002441,CIV,-4.3757025,5.5420045,2123.60009765625,1473520.375,667.7000122070312,2123.60009765625
1415.30004883,CIV,-6.4590275,6.7086665,2797.0,1470818.375,506.0,2797.0
1414.19995117,CIV,-6.0423625,6.7919995,2524.0,1469675.25,560.4000244140625,2524.0
1413.90002441,CIV,-7.7923555,8.7919915,3002.800048828125,1469363.3749999995,470.8999938964844,3002.800048828125
1410.69995117,CIV,-6.2923615,5.9586695,3143.0,1466037.8750000002,448.8999938964844,3143.0
1410.59997559,CIV,-7.8756885,9.2086565,2238.0,1465934.0,630.2999877929688,2238.0
1409.30004883,CIV,-5.7090305,5.1253395,3010.0,1464583.0,468.2000122070313,3010.0
1407.40002441,CIV,-7.7090225,8.8753245,3258.0,1462608.375,432.0,3258.0
1406.40002441,CIV,-6.6256935,6.8753325,2864.0,1461569.25,491.1000061035156,2864.0
1405.09997559,CIV,-6.5423605,7.2086645,2429.800048828125,1460218.25,578.2000122070312,2429.800048828125
1404.69995117,CIV,-5.4590315,5.7920035,3212.0,1459802.5,437.2999877929688,3212.0
1402.69995117,CIV,-6.6256935,5.6253375,2803.0,1457724.125,500.5,2803.0
1402.69995117,CIV,-5.0423665,5.5420045,2517.60009765625,1457724.125,557.2000122070312,2517.60009765625
1400.30004883,CIV,-6.1256955,6.7086665,2456.0,1455229.8750000002,570.0999755859375,2456.0
1399.40002441,CIV,-7.4590235,6.1253355,2800.0,1454294.625,499.7999877929688,2800.0
1398.0,CIV,-6.2923615,6.1253355,2597.300048828125,1452839.75,538.2999877929688,2597.300048828125
1397.59997559,CIV,-7.5423565,9.1253235,2238.0,1452424.0,624.5,2238.0
1396.09997559,CIV,-8.0423545,8.3753265,2434.5,1450865.25,573.4000244140625,2434.5
1394.30004883,CIV,-7.7090225,7.7919955,2162.60009765625,1448994.625,644.7000122070312,2162.60009765625
1394.0,CIV,-5.1256995,5.4586715,2524.39990234375,1448682.7499999995,552.2999877929688,2524.39990234375
1393.0,CIV,-8.0423545,7.2086645,2437.89990234375,1447643.625,571.4000244140625,2437.89990234375
1391.09997559,CIV,-3.2090405,5.4586715,2803.0,1445669.0,496.2999877929688,2803.0
1390.30004883,CIV,-3.8757045,6.4586675,2656.699951171875,1444837.625,523.4000244140625,2656.699951171875
1390.19995117,CIV,-7.4590235,6.2086685,2732.0,1444733.75,508.8999938964844,2732.0
1388.69995117,CIV,-4.6257015,6.0420025,2664.0,1443174.875,521.2999877929688,2664.0
1387.19995117,CIV,-6.2090285,5.8753365,2670.300048828125,1441616.0,519.5999755859375,2670.300048828125
1387.19995117,CIV,-6.2090285,6.4586675,2798.0,1441616.0,495.7999877929688,2798.0
1386.90002441,CIV,-8.0423545,6.8753325,2864.0,1441304.25,484.2999877929688,2864.0
1384.30004883,CIV,-5.1256995,8.3753265,2243.0,1438602.25,617.2000122070312,2243.0
1383.80004883,CIV,-7.2923575,6.7919995,2766.10009765625,1438082.7499999995,500.2999877929688,2766.10009765625
1383.69995117,CIV,-7.2923575,8.5419925,3125.0,1437978.7499999995,442.7999877929688,3125.0
1382.69995117,CIV,-5.8756965,5.7086705,2990.0,1436939.5,462.5,2990.0
1382.09997559,CIV,-7.7090225,6.4586675,2730.0,1436316.0000000002,506.2999877929688,2730.0
1381.09997559,CIV,-6.6256935,6.7919995,2797.0,1435276.75,493.7999877929688,2797.0
1376.90002441,CIV,-4.1257035,5.3753385,2599.0,1430912.0,529.9000244140625,2599.0
1376.09997559,CIV,-6.5423605,7.4586635,2724.0,1430080.625,505.2000122070313,2724.0
1374.09997559,CIV,-2.7923755,8.3753265,2447.0,1428002.25,561.5999755859375,2447.0
1372.90002441,CIV,-7.6256895,7.7919955,2086.699951171875,1426755.125,657.9000244140625,2086.699951171875
1372.5,CIV,-7.5423565,6.2086685,2732.0,1426339.3749999995,502.3999938964844,2732.0
1372.5,CIV,-7.8756885,7.2919975,2760.300048828125,1426339.3749999995,497.2999877929688,2760.300048828125
1371.5,CIV,-6.1256955,5.7920035,2723.300048828125,1425300.25,503.7000122070313,2723.300048828125
1370.90002441,CIV,-6.8756925,6.4586675,2668.0,1424676.6250000002,513.9000244140625,2668.0
1368.19995117,CIV,-5.6256975,6.0420025,3055.800048828125,1421870.75,447.7999877929688,3055.800048828125
1366.90002441,CIV,-4.4590355,8.0419945,2245.0,1420519.75,608.7999877929688,2245.0
1363.40002441,CIV,-6.7923595,6.3753345,2781.199951171875,1416882.5,490.2999877929688,2781.199951171875
1359.80004883,CIV,-6.1256955,8.3753265,2175.0,1413141.2500000002,625.2000122070312,2175.0
1359.30004883,CIV,-4.7923675,5.4586715,2325.0,1412621.75,584.5999755859375,2325.0
1357.40002441,CIV,-5.6256975,7.0419985,1953.0999755859373,1410647.125,695.0,1953.0999755859373
1355.40002441,CIV,-7.6256895,8.8753245,3122.0,1408568.625,434.2000122070313,3122.0
1354.80004883,CIV,-5.5423645,5.5420045,2642.5,1407945.125,512.7000122070312,2642.5
1354.0,CIV,-7.5423565,8.6253255,2817.5,1407113.75,480.6000061035156,2817.5
1353.59997559,CIV,-3.3757065,5.3753385,2736.0,1406698.1249999995,494.7999877929688,2736.0
1353.0,CIV,-7.2090245,8.4586595,2990.0,1406074.5,452.5,2990.0
1352.0,CIV,-5.3756985,5.2920055,2539.199951171875,1405035.25,532.5,2539.199951171875
1348.0,CIV,-3.2923735,6.6253335,2525.0,1400878.25,533.9000244140625,2525.0
1344.30004883,CIV,-6.4590275,7.2086645,2385.0,1397033.25,563.7000122070312,2385.0
1344.19995117,CIV,-7.5423565,6.1253355,2732.0,1396929.25,492.1000061035156,2732.0
1344.09997559,CIV,-4.1257035,6.4586675,2321.0,1396825.375,579.0999755859375,2321.0
1344.0,CIV,-7.3756905,8.3753265,2723.199951171875,1396721.5,493.6000061035156,2723.199951171875
1342.40002441,CIV,-7.3756905,5.4586715,1952.6999511718752,1395058.7499999995,687.5,1952.6999511718752
1340.80004883,CIV,-5.1256995,8.4586595,1902.0,1393395.875,705.0,1902.0
1337.09997559,CIV,-7.4590235,6.0420025,2732.0,1389550.75,489.5,2732.0
1336.5,CIV,-5.7090305,6.7919995,2592.0,1388927.25,515.7000122070312,2592.0
1335.40002441,CIV,-6.5423605,7.2919975,2383.0,1387784.0,560.5,2383.0
1334.0,CIV,-6.4590275,6.6253335,2729.0,1386329.25,488.8999938964844,2729.0
1330.40002441,CIV,-5.6256975,6.6253335,2661.0,1382588.0000000002,500.0,2661.0
1329.40002441,CIV,-3.0423745,7.1253315,1977.0,1381548.75,672.5,1977.0
1325.5,CIV,-7.2090245,6.4586675,2669.0,1377495.75,496.7000122070313,2669.0
1325.0,CIV,-6.5423605,6.4586675,2798.0,1376976.25,473.6000061035156,2798.0
1324.69995117,CIV,-7.4590235,8.2086605,3013.89990234375,1376664.375,439.6000061035156,3013.89990234375
1323.80004883,CIV,-3.4590395,6.5420005,2457.0,1375729.125,538.9000244140625,2457.0
1322.69995117,CIV,-6.1256955,8.2919935,2107.0,1374585.875,627.7999877929688,2107.0
1322.59997559,CIV,-6.3756945,6.6253335,2729.0,1374482.0,484.7000122070313,2729.0
1321.80004883,CIV,-5.6256975,5.9586695,3006.0,1373650.625,439.7000122070313,3006.0
1316.80004883,CIV,-4.1257035,6.9586655,1909.0,1368454.375,689.7000122070312,1909.0
1316.69995117,CIV,-5.6256975,5.7920035,2736.300048828125,1368350.625,481.2000122070313,2736.300048828125
1312.80004883,CIV,-2.7923755,8.2086605,2447.0,1364297.625,536.5,2447.0
1311.80004883,CIV,-5.8756965,6.4586675,2525.0,1363258.25,519.5999755859375,2525.0
1309.80004883,CIV,-5.7090305,5.9586695,3006.0,1361179.875,435.7000122070313,3006.0
1309.09997559,CIV,-4.1257035,6.7086665,2047.0,1360452.5,639.5,2047.0
1309.0,CIV,-5.4590315,5.4586715,2481.39990234375,1360348.5,527.5999755859375,2481.39990234375
1308.0,CIV,-7.9590215,6.5420005,2730.0,1359309.2500000002,479.1000061035156,2730.0
1307.80004883,CIV,-3.3757065,6.5420005,2457.0,1359101.375,532.2999877929688,2457.0
1307.80004883,CIV,-3.6257055,6.4586675,2457.0,1359101.375,532.2999877929688,2457.0
1306.59997559,CIV,-5.2090325,8.3753265,2175.0,1357854.25,600.7000122070312,2175.0
1304.69995117,CIV,-5.4590315,6.3753345,2731.0,1355879.75,477.7999877929688,2731.0
1304.30004883,CIV,-6.7923595,7.9586615,1478.5,1355464.125,882.2000122070312,1478.5
1301.30004883,CIV,-6.6256935,4.8753405,2308.39990234375,1352346.375,563.7999877929688,2308.39990234375
1300.30004883,CIV,-6.0423625,7.7919955,1974.0,1351307.25,658.7000122070312,1974.0
1299.40002441,CIV,-6.7090265,6.0420025,2623.5,1350371.875,495.2999877929688,2623.5
1297.59997559,CIV,-7.4590235,5.9586695,2686.60009765625,1348501.2500000002,483.0,2686.60009765625
1297.09997559,CIV,-5.6256975,5.2086725,2637.89990234375,1347981.75,491.7000122070313,2637.89990234375
1294.09997559,CIV,-6.2090285,7.7919955,1905.0999755859373,1344864.0,679.2000122070312,1905.0999755859373
1293.59997559,CIV,-5.7923635,6.4586675,2525.0,1344344.375,512.2999877929688,2525.0
1292.5,CIV,-8.1256875,6.5420005,2727.199951171875,1343201.25,473.8999938964844,2727.199951171875
1291.90002441,CIV,-7.8756885,8.0419945,2155.300048828125,1342577.75,599.2999877929688,2155.300048828125
1291.5,CIV,-4.7090345,5.5420045,1930.0,1342162.0,669.0999755859375,1930.0
1290.19995117,CIV,-6.7090265,5.8753365,2733.0,1340811.0,472.1000061035156,2733.0
1290.09997559,CIV,-2.9590415,8.3753265,2379.0,1340707.0,542.2999877929688,2379.0
1289.0,CIV,-7.4590235,6.2920015,2482.5,1339563.875,519.2999877929688,2482.5
1288.80004883,CIV,-4.2923695,8.2086605,2243.0,1339356.125,574.5,2243.0
1288.69995117,CIV,-5.4590315,5.8753365,3006.0,1339252.25,428.7000122070313,3006.0
1288.0,CIV,-5.5423645,6.9586655,2496.39990234375,1338524.75,516.0,2496.39990234375
1286.80004883,CIV,-5.8756965,6.3753345,2526.0,1337277.625,509.3999938964844,2526.0
1283.5,CIV,-5.7923635,6.7086665,2524.0,1333848.25,508.6000061035156,2524.0
1282.30004883,CIV,-5.6256975,5.7086705,2190.300048828125,1332601.125,585.4000244140625,2190.300048828125
1280.09997559,CIV,-6.2090285,7.1253315,2658.0,1330314.7499999995,481.6000061035156,2658.0
1279.09997559,CIV,-4.3757025,8.1253275,2244.0,1329275.625,569.9000244140625,2244.0
1278.90002441,CIV,-5.6256975,5.8753365,2944.199951171875,1329067.75,434.3999938964844,2944.199951171875
1276.90002441,CIV,-5.8756965,6.5420005,2525.0,1326989.2500000002,505.7000122070313,2525.0
1275.5,CIV,-3.3757065,6.4586675,2389.0,1325534.375,533.9000244140625,2389.0
1275.5,CIV,-5.6256975,8.2086605,2040.0,1325534.375,625.2000122070312,2040.0
1275.40002441,CIV,-6.0423625,6.4586675,2525.0,1325430.375,505.1000061035156,2525.0
1275.09997559,CIV,-7.2090245,8.5419925,2989.0,1325118.75,426.6000061035156,2989.0
1273.40002441,CIV,-4.3757025,8.2086605,2243.0,1323352.0,567.5999755859375,2243.0
1273.30004883,CIV,-6.1256955,6.6253335,2525.0,1323248.125,504.2999877929688,2525.0
1272.80004883,CIV,-7.2923575,8.9586575,2239.0,1322728.5,568.4000244140625,2239.0
1272.0,CIV,-2.7923755,8.4586595,2242.0,1321897.125,567.2999877929688,2242.0
1271.90002441,CIV,-7.8756885,7.1253315,2161.60009765625,1321793.125,588.2999877929688,2161.60009765625
1271.69995117,CIV,-5.9590295,6.4586675,2525.0,1321585.25,503.7000122070313,2525.0
1271.69995117,CIV,-4.7923675,7.7919955,2110.0,1321585.25,602.5999755859375,2110.0
1271.59997559,CIV,-5.2090325,8.2919935,2107.0,1321481.375,603.4000244140625,2107.0
1269.40002441,CIV,-7.5423565,6.2920015,2494.39990234375,1319195.125,508.8999938964844,2494.39990234375
1268.59997559,CIV,-5.7923635,6.3753345,2526.0,1318363.75,502.2000122070313,2526.0
1268.0,CIV,-8.0423545,6.6253335,2661.0,1317740.25,476.5,2661.0
1267.59997559,CIV,-2.7090425,8.1253275,2380.0,1317324.5,532.5999755859375,2380.0
1267.40002441,CIV,-7.7090225,8.6253255,3056.0,1317116.6250000002,414.7000122070313,3056.0
1267.19995117,CIV,-3.9590375,5.7920035,2040.0999755859373,1316908.75,621.0999755859375,2040.0999755859373
1266.90002441,CIV,-8.1256875,6.8753325,2523.0,1316597.0,502.1000061035156,2523.0
1265.90002441,CIV,-6.2090285,7.3753305,2064.0,1315557.75,613.2999877929688,2064.0
1262.0,CIV,-8.2090205,6.5420005,2730.0,1311504.75,462.2999877929688,2730.0
1262.0,CIV,-6.3756945,5.7920035,2733.0,1311504.75,461.7999877929688,2733.0
1261.30004883,CIV,-5.9590295,6.3753345,2526.0,1310777.25,499.2999877929688,2526.0
1260.5,CIV,-6.9590255,6.2086685,2437.0,1309945.875,517.2999877929688,2437.0
1260.0,CIV,-3.4590395,5.6253375,2354.60009765625,1309426.375,535.0999755859375,2354.60009765625
1259.69995117,CIV,-5.5423645,6.7086665,2593.0,1309114.625,485.7999877929688,2593.0
1259.59997559,CIV,-6.1256955,7.6253295,2179.0,1309010.7499999995,578.0,2179.0
1259.59997559,CIV,-4.5423685,5.4586715,2598.0,1309010.7499999995,484.7999877929688,2598.0
1257.90002441,CIV,-6.9590255,8.9586575,2443.0,1307244.0000000002,514.9000244140625,2443.0
1257.80004883,CIV,-6.7090265,6.2920015,2508.89990234375,1307139.9999999995,501.3999938964844,2508.89990234375
1257.59997559,CIV,-5.8756965,6.2920015,2526.0,1306932.25,497.8999938964844,2526.0
1256.40002441,CIV,-4.9590335,6.2920015,2390.0,1305685.125,525.7000122070312,2390.0
1255.90002441,CIV,-7.2923575,7.4586635,1880.9000244140625,1305165.5,667.5999755859375,1880.9000244140625
1255.80004883,CIV,-5.9590295,5.7920035,2789.0,1305061.625,450.2999877929688,2789.0
1255.40002441,CIV,-5.7923635,6.6253335,2525.0,1304645.8750000002,497.2000122070313,2525.0
1254.5,CIV,-3.2923735,6.9586655,2250.0,1303710.625,557.5999755859375,2250.0
1252.59997559,CIV,-3.4590395,6.2920015,2390.0,1301736.125,524.0999755859375,2390.0
1252.40002441,CIV,-7.5423565,9.0419905,2103.0,1301528.25,595.5,2103.0
1251.80004883,CIV,-5.7923635,6.5420005,2525.0,1300904.75,495.7999877929688,2525.0
1250.59997559,CIV,-6.1256955,6.3753345,2536.699951171875,1299657.625,493.0,2536.699951171875
1249.90002441,CIV,-6.1256955,7.8753285,1905.0,1298930.25,656.0999755859375,1905.0
1249.80004883,CIV,-6.8756925,6.3753345,2499.800048828125,1298826.25,500.0,2499.800048828125
1249.0,CIV,-4.8757005,5.7920035,1983.5,1297994.7499999995,629.5999755859375,1983.5
1248.09997559,CIV,-5.3756985,6.0420025,2012.5,1297059.625,620.0999755859375,2012.5
1247.09997559,CIV,-3.1257075,7.1253315,1908.0,1296020.25,653.5999755859375,1908.0
1246.40002441,CIV,-7.7923555,9.0419905,3053.0,1295292.75,408.2000122070313,3053.0
1246.19995117,CIV,-5.9590295,6.5420005,2520.89990234375,1295085.0,494.2999877929688,2520.89990234375
1245.30004883,CIV,-4.7090345,5.4586715,2416.699951171875,1294149.75,515.2999877929688,2416.699951171875
1245.09997559,CIV,-6.4590275,8.1253275,2108.0,1293941.8750000002,590.5999755859375,2108.0
1243.0,CIV,-6.2923615,6.7086665,2524.0,1291759.5,492.5,2524.0
1240.59997559,CIV,-6.5423605,5.7920035,2498.300048828125,1289265.375,496.6000061035156,2498.300048828125
1238.19995117,CIV,-7.1256915,8.8753245,2240.0,1286771.25,552.7999877929688,2240.0
1237.40002441,CIV,-5.8756965,6.6253335,2525.0,1285939.75,490.1000061035156,2525.0
1236.90002441,CIV,-3.2090405,6.9586655,2250.0,1285420.25,549.7999877929688,2250.0
1236.59997559,CIV,-5.5423645,6.0420025,2055.89990234375,1285108.375,601.4000244140625,2055.89990234375
1236.09997559,CIV,-6.3756945,7.2919975,2248.0,1284588.75,549.9000244140625,2248.0
1235.90002441,CIV,-5.7923635,5.8753365,2170.5,1284381.0,569.2999877929688,2170.5
1235.5,CIV,-6.0423625,6.5420005,2457.0,1283965.2500000002,502.8999938964844,2457.0
1235.0,CIV,-2.8757085,8.1253275,1999.9000244140625,1283445.75,617.5,1999.9000244140625
1231.80004883,CIV,-7.2923575,7.1253315,2440.699951171875,1280120.25,504.7000122070313,2440.699951171875
1229.80004883,CIV,-5.8756965,6.7086665,2524.0,1278041.75,487.2000122070313,2524.0
1229.30004883,CIV,-6.6256935,6.7086665,2455.60009765625,1277522.1249999995,500.6000061035156,2455.60009765625
1229.30004883,CIV,-6.3756945,6.7919995,2524.0,1277522.1249999995,487.0,2524.0
1228.40002441,CIV,-7.0423585,5.1253395,2463.0,1276586.7499999995,498.7999877929688,2463.0
1227.0,CIV,-5.5423645,6.7919995,2319.0,1275131.75,529.0999755859375,2319.0
1226.69995117,CIV,-7.5423565,8.0419945,1820.1999511718752,1274820.125,673.9000244140625,1820.1999511718752
1226.69995117,CIV,-5.7090305,6.6253335,2525.0,1274820.125,485.7999877929688,2525.0
1226.09997559,CIV,-6.2090285,5.0420065,2203.800048828125,1274196.6250000002,556.4000244140625,2203.800048828125
1226.0,CIV,-7.3756905,6.7086665,2444.60009765625,1274092.6250000002,501.5,2444.60009765625
1225.40002441,CIV,-6.2090285,7.8753285,1905.0,1273469.0,643.2000122070312,1905.0
1225.40002441,CIV,-6.3756945,7.7919955,2042.0,1273469.0,600.0999755859375,2042.0
1225.09997559,CIV,-7.2923575,9.0419905,2239.0,1273157.2500000002,547.2000122070312,2239.0
1223.19995117,CIV,-6.6256935,7.1253315,2317.0,1271182.75,528.0,2317.0
1222.90002441,CIV,-7.6256895,7.1253315,2367.89990234375,1270871.0,516.5,2367.89990234375
1221.19995117,CIV,-5.3756985,6.4586675,2594.0,1269104.25,470.7999877929688,2594.0
1221.19995117,CIV,-6.2090285,7.5419965,2179.0,1269104.25,560.5,2179.0
1221.09997559,CIV,-6.2090285,7.7086625,1906.0,1269000.375,640.5999755859375,1906.0
1219.80004883,CIV,-6.1256955,6.4586675,2467.199951171875,1267649.375,494.3999938964844,2467.199951171875
1218.5,CIV,-6.3756945,6.8753325,2523.0,1266298.5,483.0,2523.0
1218.09997559,CIV,-3.5423725,6.5420005,2274.5,1265882.7499999995,535.5999755859375,2274.5
1217.59997559,CIV,-4.7923675,5.7920035,2460.0,1265363.125,495.0,2460.0
1215.90002441,CIV,-5.7090305,6.5420005,2525.0,1263596.375,481.6000061035156,2525.0
1215.59997559,CIV,-3.1257075,7.2086645,1908.0,1263284.6250000002,637.0999755859375,1908.0
1215.59997559,CIV,-6.2923615,6.7919995,2524.0,1263284.6250000002,481.6000061035156,2524.0
1215.40002441,CIV,-7.9590215,6.6253335,2593.0,1263076.75,468.7999877929688,2593.0
1212.80004883,CIV,-3.5423725,5.4586715,2348.199951171875,1260374.875,516.5,2348.199951171875
1211.90002441,CIV,-4.3757025,5.4586715,2530.0,1259439.5,479.0,2530.0
1211.69995117,CIV,-4.3757025,8.2919935,2243.0,1259231.625,540.2999877929688,2243.0
1211.30004883,CIV,-6.2090285,6.5420005,2457.0,1258815.875,493.0,2457.0
1209.19995117,CIV,-6.2090285,6.6253335,2525.0,1256633.625,478.8999938964844,2525.0
1208.90002441,CIV,-6.2090285,7.0419985,2553.39990234375,1256321.875,473.5,2553.39990234375
1206.59997559,CIV,-3.0423745,7.2086645,1908.0,1253931.625,632.2999877929688,1908.0
1206.59997559,CIV,-4.4590355,8.2919935,2243.0,1253931.625,538.0,2243.0
1206.0,CIV,-5.9590295,5.3753385,2422.300048828125,1253308.0000000002,497.8999938964844,2422.300048828125
1205.5,CIV,-6.1256955,5.0420065,2532.0,1252788.5,476.1000061035156,2532.0
1204.80004883,CIV,-6.4590275,6.9586655,2523.0,1252061.125,477.5,2523.0
1204.19995117,CIV,-7.6256895,9.2086565,2170.0,1251437.5,555.0,2170.0
1203.09997559,CIV,-5.7090305,5.8753365,2571.800048828125,1250294.25,467.7999877929688,2571.800048828125
1202.80004883,CIV,-2.7090425,8.2086605,2379.0,1249982.625,505.6000061035156,2379.0
1201.80004883,CIV,-5.5423645,5.7086705,2182.5,1248943.25,550.7000122070312,2182.5
1201.0,CIV,-5.3756985,7.2919975,1703.0,1248112.0,705.2000122070312,1703.0
1200.80004883,CIV,-7.9590215,7.1253315,2117.10009765625,1247904.125,567.0999755859375,2117.10009765625
1196.59997559,CIV,-5.9590295,6.6253335,2456.0,1243539.25,487.2000122070313,2456.0
1195.19995117,CIV,-4.5423685,6.1253355,2527.0,1242084.375,473.0,2527.0
1194.5,CIV,-6.2090285,6.9586655,2523.0,1241357.0,473.5,2523.0
1194.40002441,CIV,-3.3757065,6.2086685,2145.0,1241253.125,556.9000244140625,2145.0
1193.09997559,CIV,-7.3756905,7.0419985,2448.300048828125,1239902.0,487.3999938964844,2448.300048828125
1192.90002441,CIV,-5.7923635,5.2086725,2203.39990234375,1239694.25,541.4000244140625,2203.39990234375
1191.09997559,CIV,-8.1256875,6.6253335,2584.0,1237823.625,461.0,2584.0
1189.59997559,CIV,-6.0423625,6.6253335,2456.0,1236264.75,484.3999938964844,2456.0
1189.40002441,CIV,-6.5423605,8.1253275,2040.0,1236056.875,583.0,2040.0
1188.59997559,CIV,-3.0423745,7.2919975,1908.0,1235225.5,622.9000244140625,1908.0
1188.5,CIV,-6.5423605,7.0419985,2454.0,1235121.625,484.2999877929688,2454.0
1188.40002441,CIV,-4.7090345,5.6253375,1760.4000244140625,1235017.75,675.0,1760.4000244140625
1184.40002441,CIV,-3.1257075,7.9586615,1678.800048828125,1230860.75,705.5,1678.800048828125
1184.19995117,CIV,-5.3756985,5.7920035,2870.0,1230653.0,412.6000061035156,2870.0
1183.90002441,CIV,-7.8756885,8.8753245,2686.89990234375,1230341.125,440.6000061035156,2686.89990234375
1183.5,CIV,-5.3756985,6.1253355,1669.0,1229925.5,709.0999755859375,1669.0
1180.80004883,CIV,-6.2923615,6.8753325,2523.0,1227119.625,468.0,2523.0
1180.69995117,CIV,-5.2090325,8.1253275,2040.0,1227015.625,578.7000122070312,2040.0
1175.80004883,CIV,-6.1256955,8.1253275,1904.0,1221923.3749999995,617.5,1904.0
1175.0,CIV,-3.1257075,7.2919975,1908.0,1221092.125,615.7999877929688,1908.0
1174.09997559,CIV,-7.1256915,8.9586575,2239.0,1220156.75,524.4000244140625,2239.0
1173.69995117,CIV,-7.2923575,8.4586595,2539.10009765625,1219741.0,462.2999877929688,2539.10009765625
1173.59997559,CIV,-7.3756905,5.6253375,1667.699951171875,1219637.2500000002,703.7000122070312,1667.699951171875
1172.80004883,CIV,-7.2923575,6.6253335,2349.89990234375,1218805.75,499.1000061035156,2349.89990234375
1172.69995117,CIV,-7.3756905,9.1253235,2238.0,1218701.75,524.0,2238.0
1171.40002441,CIV,-6.3756945,7.2086645,2453.0,1217350.75,477.5,2453.0
1170.5,CIV,-3.2090405,7.2086645,1908.0,1216415.5,613.4000244140625,1908.0
1168.5,CIV,-8.0423545,8.4586595,1865.5,1214337.125,626.4000244140625,1865.5
1167.80004883,CIV,-7.7090225,9.2919895,2237.0,1213609.625,522.0999755859375,2237.0
1166.09997559,CIV,-6.2923615,6.6253335,2456.0,1211842.875,474.7999877929688,2456.0
1165.40002441,CIV,-3.0423745,7.3753305,1907.0,1211115.3749999995,611.0999755859375,1907.0
1165.0,CIV,-6.1256955,8.4586595,2106.0,1210699.75,553.2000122070312,2106.0
1164.09997559,CIV,-4.4590355,7.9586615,1926.4000244140625,1209764.375,604.2999877929688,1926.4000244140625
1161.5,CIV,-7.8756885,7.0419985,2295.800048828125,1207062.375,506.0,2295.800048828125
1160.30004883,CIV,-6.0423625,5.1253395,2531.0,1205815.25,458.3999938964844,2531.0
1160.19995117,CIV,-5.4590315,5.1253395,2580.0,1205711.5,449.7000122070313,2580.0
1159.40002441,CIV,-6.3756945,5.6253375,2252.89990234375,1204880.125,514.7000122070312,2252.89990234375
1159.0,CIV,-3.4590395,8.1253275,2176.0,1204464.375,532.5999755859375,2176.0
1158.80004883,CIV,-4.2923695,7.7086625,1969.9000244140625,1204256.5,588.2000122070312,1969.9000244140625
1158.30004883,CIV,-6.5423605,8.0419945,1924.0999755859373,1203737.0,601.9000244140625,1924.0999755859373
1158.09997559,CIV,-5.5423645,5.7920035,2518.800048828125,1203529.125,459.7999877929688,2518.800048828125
1157.90002441,CIV,-2.8757085,8.4586595,2174.0,1203321.25,532.5999755859375,2174.0
1157.69995117,CIV,-5.9590295,6.7919995,2251.0,1203113.375,514.2999877929688,2251.0
1156.69995117,CIV,-6.9590255,9.0419905,2374.0,1202074.25,487.2999877929688,2374.0
1153.80004883,CIV,-5.6256975,6.3753345,2458.0,1199060.5,469.3999938964844,2458.0
1153.59997559,CIV,-6.2090285,8.1253275,1868.0999755859373,1198852.6250000002,617.5,1868.0999755859373
1153.59997559,CIV,-6.4590275,6.4586675,2333.300048828125,1198852.6250000002,494.3999938964844,2333.300048828125
1153.09997559,CIV,-6.8756925,7.1253315,1394.699951171875,1198332.875,826.7999877929686,1394.699951171875
1152.69995117,CIV,-4.0423705,5.4586715,2032.3000488281248,1197917.2500000002,567.2000122070312,2032.3000488281248
1151.80004883,CIV,-6.2090285,8.2086605,1972.0,1196982.0,584.0,1972.0
1150.5,CIV,-3.2090405,7.7919955,1974.0,1195630.875,582.7999877929688,1974.0
1149.90002441,CIV,-4.1257035,6.8753325,1910.0,1195007.5,602.0,1910.0
1149.69995117,CIV,-3.1257075,5.4586715,2530.0,1194799.625,454.5,2530.0
1149.0,CIV,-3.9590375,6.3753345,2461.10009765625,1194072.125,466.8999938964844,2461.10009765625
1148.69995117,CIV,-6.3756945,7.3753305,2180.0,1193760.375,527.0,2180.0
